subject,event_trial_index,behavior_trial_index,stimulus,stimulus_key,event_label,onset_samples,end_samples,onset_seconds,end_seconds,duration_seconds,sampling_frequency_hz,recording_duration_seconds,match_status,validation_issues,eeg_set_path,eeg_fdt_path,events_path,behavior_path,valence,arousal,dominance,liking,familiarity,relevance,emotionCateg,Quadrant,FivePointScale,MouseClick
sub-mit051,6.0,6.0,5.mp4,5,5_6,295548.897434,310673.146519,1182.1955897359999,1242.692586076,60.49699634000012,250.0,2117.724,matched,,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.set,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.fdt,sub-mit051/eeg/sub-mit051_task-emotion_events.tsv,sub-mit051/beh/sub-mit051_task-Emotion_beh.tsv,1.03,7.97,3.05,2.0,3.0,2.47,"{'1': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '0': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', '']}",HVHA,"['quit a bit', 'very much']","[40.764254093170166, 48.326388120651245]"
sub-mit051,7.0,7.0,neutral_2.mp4,neutral_2,neutral_2_7,341710.646648,356835.147191,1366.842586592,1427.340588764,60.498002171999815,250.0,2117.724,matched,,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.set,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.fdt,sub-mit051/eeg/sub-mit051_task-emotion_events.tsv,sub-mit051/beh/sub-mit051_task-Emotion_beh.tsv,4.96,1.01,4.98,3.0,1.0,1.0,{},,,
sub-mit051,8.0,8.0,2.m4v,2,2_8,372335.146099,387459.646642,1489.340584396,1549.838586568,60.49800217200004,250.0,2117.724,matched,,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.set,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.fdt,sub-mit051/eeg/sub-mit051_task-emotion_events.tsv,sub-mit051/beh/sub-mit051_task-Emotion_beh.tsv,4.02,1.03,7.04,3.0,1.0,1.01,"{'0': [u'', u'', u'', u'', '']}",HVHA,['not at all'],[22.48593282699585]
sub-mit051,9.0,9.0,9.m4v,9,9_9,414697.084294,429821.584837,1658.788337176,1719.286339348,60.49800217200004,250.0,2117.724,matched,,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.set,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.fdt,sub-mit051/eeg/sub-mit051_task-emotion_events.tsv,sub-mit051/beh/sub-mit051_task-Emotion_beh.tsv,7.03,8.03,6.0,4.0,1.0,1.01,"{'1': [u'Adventorous: Willing to take risks or to try out new methods, ideas, or experiences', u'', u'', u'', ''], '0': [u'Excited: Very enthusiastic and eager', u'', u'', u'', ''], '2': [u'Delighted: Feeling or showing great pleasure', u'', u'', u'', '']}",HVHA,"['quit a bit', 'quit a bit', 'quit a bit']","[27.058797121047974, 36.03984594345093, 57.541707038879395]"
sub-mit051,10.0,10.0,15.mp4,15,15_10,464544.083083,479672.833251,1858.176332332,1918.691333004,60.51500067200004,250.0,2117.724,matched,,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.set,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.fdt,sub-mit051/eeg/sub-mit051_task-emotion_events.tsv,sub-mit051/beh/sub-mit051_task-Emotion_beh.tsv,2.99,7.03,6.04,3.0,1.0,1.01,"{'0': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', '']}",HVHA,['moderately'],[36.39382529258728]
sub-mit051,11.0,11.0,3.mp4,3,3_11,502046.333903,517170.834446,2008.185335612,2068.683337784,60.498002171999815,250.0,2117.724,matched,,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.set,sub-mit051/eeg/sub-mit051_task-Emotion_eeg.fdt,sub-mit051/eeg/sub-mit051_task-emotion_events.tsv,sub-mit051/beh/sub-mit051_task-Emotion_beh.tsv,5.06,1.01,6.02,3.0,3.0,2.0,{},,,
sub-mit052,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,93642.001133,108766.750619,374.568004532,435.06700247599997,60.498997943999996,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,4.98,2.03,1.0,2.0,2.0,2.93,{},,,
sub-mit052,2.0,2.0,4.mp4,4,4_2,129341.000319,144465.749804,517.364001276,577.8629992159999,60.49899793999998,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,1.01,1.03,1.01,1.0,5.0,4.04,{},,,
sub-mit052,3.0,3.0,9.m4v,9,9_3,160154.499952,175279.251952,640.617999808,701.1170078079999,60.49900799999989,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,8.03,8.92,1.99,5.0,5.0,3.99,"{'1': [u'Excited: Very enthusiastic and eager', u'', u'', u'', ''], '0': [u'Excited: Very enthusiastic and eager', u'', u'', u'', ''], '3': [u'Excited: Very enthusiastic and eager', u'', u'', u'', ''], '2': [u'Excited: Very enthusiastic and eager', u'', u'', u'', ''], '4': [u'Excited: Very enthusiastic and eager', u'', u'', u'', '']}",HVHA,"['quit a bit', 'quit a bit', 'quit a bit', 'quit a bit', 'very much']","[4.083048105239868, 24.644947052001953, 29.860601902008057, 41.813206911087036, 51.60931706428528]"
sub-mit052,4.0,4.0,13.m4v,13,13_4,224946.649981,240071.399466,899.786599924,960.285597864,60.49899793999998,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,8.07,5.0,1.97,5.0,4.0,5.0,"{'1': [u'Happy: Feeling or showing pleasure or contentment', u'', u'', u'', ''], '0': [u'Joyous: Full of happiness and joy', u'', u'', u'', ''], '3': [u'Aroused: Sexually excited', u'', u'', u'', ''], '2': [u'Happy: Feeling or showing pleasure or contentment', u'', u'', u'', ''], '5': [u'Amused: Finding something funny or entertaining.', u'', u'', u'', ''], '4': [u'Amused: Finding something funny or entertaining.', u'', u'', u'', ''], '6': [u'Amused: Finding something funny or entertaining.', u'', u'', u'', '']}",HVHA,"['quit a bit', 'very much', 'very much', 'quit a bit', 'quit a bit', 'quit a bit', 'very much']","[6.180824041366577, 11.011864185333252, 15.960223197937012, 21.74431610107422, 35.48541522026062, 46.35151815414429, 53.874229192733765]"
sub-mit052,5.0,5.0,15.mp4,15,15_5,299428.900381,314553.649866,1197.715601524,1258.214599464,60.49899793999998,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,1.0,8.01,1.0,2.0,3.0,1.99,"{'1': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '0': [u'', u'Startled: Feeling or showing sudden shock or alarm.', u'', u'', ''], '3': [u'', u'Startled: Feeling or showing sudden shock or alarm.', u'', u'', ''], '2': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '4': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', '']}",HVHA,"['moderately', 'quit a bit', 'moderately', 'quit a bit', 'quit a bit']","[14.632565021514893, 24.07759404182434, 36.11387610435486, 50.20618510246277, 58.23032808303833]"
sub-mit052,6.0,6.0,27.mp4,27,27_6,370283.648328,385408.148871,1481.1345933119999,1541.632595484,60.49800217200004,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,2.01,1.08,1.93,2.0,3.0,1.99,"{'1': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '0': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '3': [u'', u'', u'Depressed: in a state of unhappiness or despondency', u'', ''], '2': [u'', u'', u'Dissatisfied: Not content or happy with something.', u'', '']}",HVHA,"['moderately', 'quit a bit', 'quit a bit', 'quit a bit']","[7.73931884765625, 25.325353860855103, 42.44348883628845, 52.05574870109558]"
sub-mit052,7.0,7.0,2.m4v,2,2_7,418970.272682,434094.773225,1675.8810907280001,1736.3790929000002,60.49800217200004,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,1.03,8.05,1.06,2.0,4.0,1.0,"{'1': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '0': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '3': [u'', u'Distrustful: Feeling or showing distrust of someone or something.', u'', u'', ''], '2': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '5': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '4': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', ''], '7': [u'', u'Distrustful: Feeling or showing distrust of someone or something.', u'', u'', ''], '6': [u'', u'Distrustful: Feeling or showing distrust of someone or something.', u'', u'', ''], '8': [u'', u'Tense: Become tense, typically through anxiety or nervousness', u'', u'', '']}",HVHA,"['quit a bit', 'quit a bit', 'quit a bit', 'quit a bit', 'quit a bit', 'moderately', 'moderately', 'quit a bit', 'quit a bit']","[11.249214887619019, 15.863056898117065, 21.24587106704712, 26.21078896522522, 30.67425799369812, 37.194194078445435, 42.543282985687256, 48.193711042404175, 58.290618896484375]"
sub-mit052,8.0,8.0,7.mp4,7,7_8,501526.523746,516697.523735,2006.106094984,2066.79009494,60.68399995599998,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,1.0,5.91,2.03,2.0,1.0,1.05,"{'1': [u'', u'', u'Dissatisfied: Not content or happy with something.', u'', ''], '0': [u'', u'', u'Dissatisfied: Not content or happy with something.', u'', ''], '3': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', ''], '2': [u'', u'', u'Despondent: In low spirits from loss of hope or courage.', u'', ''], '5': [u'', u'Tense: Become tense, typically through anxiety or nervousness', u'', u'', ''], '4': [u'', u'Startled: Feeling or showing sudden shock or alarm.', u'', u'', ''], '6': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', '']}",HVHA,"['a little', 'a little', 'quit a bit', 'quit a bit', 'quit a bit', 'a little', 'a little']","[18.872679948806763, 34.486303091049194, 38.665624141693115, 42.66094398498535, 50.751856088638306, 57.48879313468933, 59.07691812515259]"
sub-mit052,9.0,9.0,neutral_2.mp4,neutral_2,neutral_2_9,581383.274767,596508.024252,2325.533099068,2386.032097008,60.49899794000021,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,5.08,1.08,1.0,1.0,2.0,2.02,"{'1': [u'', u'', u'Dissatisfied: Not content or happy with something.', u'', ''], '0': [u'', u'', u'Dissatisfied: Not content or happy with something.', u'', ''], '2': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', '']}",HVHA,"['a little', 'a little', 'a little']","[25.623350858688354, 34.600358724594116, 51.61819076538086]"
sub-mit052,10.0,10.0,5.mp4,5,5_10,649316.772717,664441.27326,2597.2670908679997,2657.76509304,60.49800217200027,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,2.94,5.0,1.99,2.0,1.0,1.31,"{'1': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', ''], '0': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', ''], '3': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '2': [u'', u'Disgust: A feeling of revulsion or strong disapproval aroused by something unpleasant\n or offensiv', u'', u'', ''], '4': [u'', u'Angry: Feeling or showing strong annoyance, displeasure, or hostility, full of anger', u'', u'', '']}",HVHA,"['moderately', 'quit a bit', 'a little', 'a little', 'a little']","[8.62509822845459, 15.194797992706299, 24.105037212371826, 35.77342104911804, 47.74270701408386]"
sub-mit052,11.0,11.0,8.m4v,8,8_11,716234.524819,731359.274305,2864.9380992760002,2925.43709722,60.49899794399971,250.0,3048.248,matched,,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.set,sub-mit052/eeg/sub-mit052_task-Emotion_eeg.fdt,sub-mit052/eeg/sub-mit052_task-emotion_events.tsv,sub-mit052/beh/sub-mit052_task-Emotion_beh.tsv,8.05,7.99,4.96,4.0,4.0,3.1,"{'1': [u'Lust: Strong sexual desire.', u'', u'', u'', ''], '0': [u'Lust: Strong sexual desire.', u'', u'', u'', ''], '3': [u'Aroused: Sexually excited', u'', u'', u'', ''], '2': [u'Aroused: Sexually excited', u'', u'', u'', ''], '5': [u'Excited: Very enthusiastic and eager', u'', u'', u'', ''], '4': [u'Excited: Very enthusiastic and eager', u'', u'', u'', ''], '7': [u'Lust: Strong sexual desire.', u'', u'', u'', ''], '6': [u'Lust: Strong sexual desire.', u'', u'', u'', '']}",HVHA,"['quit a bit', 'moderately', 'quit a bit', 'quit a bit', 'quit a bit', 'moderately', 'moderately', 'quit a bit']","[3.4117541313171387, 6.571390151977539, 10.249200105667114, 18.47367024421692, 20.730610132217407, 29.89132809638977, 42.46253418922424, 58.39421606063843]"
sub-mit054,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,52681.211941,67805.712484,210.724847764,271.222849936,60.498002171999985,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,1.0,2.09,3.96,2.0,1.0,1.0,{},,,
sub-mit054,2.0,2.0,8.m4v,8,8_2,83088.46252,98212.963063,332.35385008000003,392.851852252,60.498002171999985,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,8.01,8.95,5.02,4.0,4.0,3.01,{},,,
sub-mit054,3.0,3.0,5.mp4,5,5_3,119438.712951,134563.213494,477.754851804,538.252853976,60.498002171999985,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,1.0,1.97,7.97,1.0,1.0,1.01,{},,,
sub-mit054,4.0,4.0,15.mp4,15,15_4,144649.140653,159773.389739,578.5965626120001,639.093558956,60.49699634399997,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,1.0,5.04,8.97,1.0,3.0,1.0,"{'0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,['quit a bit'],[35.360235929489136]
sub-mit054,5.0,5.0,9.m4v,9,9_5,191916.888696,207045.389921,767.667554784,828.1815596839999,60.51400489999992,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,5.02,9.0,8.97,3.0,5.0,5.0,"{'0': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', '']}",HVHA,['moderately'],[26.2939670085907]
sub-mit054,6.0,6.0,2.m4v,2,2_6,236605.639965,251730.140508,946.4225598600001,1006.920562032,60.49800217199993,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,1.03,7.97,7.03,1.0,2.0,3.04,"{'1': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '0': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', '']}",HVHA,"['moderately', 'quit a bit']","[31.23372983932495, 59.66271090507507]"
sub-mit054,7.0,7.0,1.mp4,1,1_7,272725.875096,287850.124182,1090.903500384,1151.400496728,60.49699634400008,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,1.0,9.0,5.0,3.0,3.0,2.04,"{'0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,['quit a bit'],[24.436419248580933]
sub-mit054,8.0,8.0,neutral_2.mp4,neutral_2,neutral_2_8,304969.373511,320093.874054,1219.877494044,1280.375496216,60.49800217200004,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,5.0,5.04,5.95,3.0,3.0,2.0,{},,,
sub-mit054,9.0,9.0,17.mp4,17,17_9,328553.373532,343677.625132,1314.213494128,1374.710500528,60.49700639999992,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,1.01,8.95,2.99,3.0,3.0,1.0,"{'1': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,"['moderately', 'moderately']","[9.714897871017456, 11.684617042541504]"
sub-mit054,10.0,10.0,16.mp4,16,16_10,358230.375105,373354.624191,1432.92150042,1493.418496764,60.49699634400008,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,1.01,5.0,4.98,3.0,3.0,1.97,"{'1': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', ''], '0': [u'', u'Frustrated: Feeling or expressing distress and annoyance resulting from an inability \nto change or achieve somethin', u'', u'', '']}",HVHA,"['moderately', 'a little']","[20.664497137069702, 57.97465109825134]"
sub-mit054,11.0,11.0,3.mp4,3,3_11,396041.123548,411165.624091,1584.1644941920001,1644.662496364,60.498002171999815,250.0,1807.22,matched,,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.set,sub-mit054/eeg/sub-mit054_task-Emotion_eeg.fdt,sub-mit054/eeg/sub-mit054_task-emotion_events.tsv,sub-mit054/beh/sub-mit054_task-Emotion_beh.tsv,5.04,4.96,5.0,3.0,2.0,1.98,{},,,
sub-mit061,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,42454.454396,57579.704281,169.817817584,230.318817124,60.50099953999998,250.0,1367.412,matched,,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.set,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.fdt,sub-mit061/eeg/sub-mit061_task-emotion_events.tsv,sub-mit061/beh/sub-mit061_task-Emotion_beh.tsv,5.08,2.97,2.99,3.0,4.0,2.03,"{'0': [u'', u'', u'', u'No Emotion From List', '']}",HVHA,['not at all'],[32.38010501861572]
sub-mit061,2.0,2.0,4.mp4,4,4_2,83431.706484,98556.204513,333.72682593599995,394.224818052,60.497992116000034,250.0,1367.412,matched,,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.set,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.fdt,sub-mit061/eeg/sub-mit061_task-emotion_events.tsv,sub-mit061/beh/sub-mit061_task-Emotion_beh.tsv,3.17,2.94,1.95,2.0,4.0,1.0,{},,,
sub-mit061,3.0,3.0,9.m4v,9,9_3,106744.955108,121869.204193,426.979820432,487.476816772,60.49699634000001,250.0,1367.412,matched,,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.set,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.fdt,sub-mit061/eeg/sub-mit061_task-emotion_events.tsv,sub-mit061/beh/sub-mit061_task-Emotion_beh.tsv,6.95,7.7,6.87,4.0,5.0,1.91,"{'1': [u'Adventorous: Willing to take risks or to try out new methods, ideas, or experiences', u'', u'', u'', ''], '0': [u'Happy: Feeling or showing pleasure or contentment', u'', u'', u'', '']}",HVHA,"['not at all', 'not at all']","[16.99414896965027, 26.750748872756958]"
sub-mit061,4.0,4.0,8.m4v,8,8_4,137395.955622,152519.455366,549.583822488,610.0778214640001,60.49399897600006,250.0,1367.412,matched,,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.set,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.fdt,sub-mit061/eeg/sub-mit061_task-emotion_events.tsv,sub-mit061/beh/sub-mit061_task-Emotion_beh.tsv,7.01,7.16,6.97,4.0,5.0,2.0,"{'1': [u'Happy: Feeling or showing pleasure or contentment', u'', u'', u'', ''], '0': [u'Aroused: Sexually excited', u'', u'', u'', ''], '2': [u'Aroused: Sexually excited', u'', u'', u'', '']}",HVHA,"['not at all', 'not at all', 'not at all']","[10.720300197601318, 33.6963791847229, 46.597008228302]"
sub-mit061,5.0,5.0,17.mp4,17,17_5,169705.456495,184829.954524,678.82182598,739.319818096,60.49799211599998,250.0,1367.412,matched,,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.set,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.fdt,sub-mit061/eeg/sub-mit061_task-emotion_events.tsv,sub-mit061/beh/sub-mit061_task-Emotion_beh.tsv,6.95,6.49,5.06,4.0,4.0,2.11,"{'0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,['not at all'],[49.97786092758179]
sub-mit061,6.0,6.0,13.m4v,13,13_6,198511.455953,213636.954781,794.045823812,854.5478191240001,60.501995312000076,250.0,1367.412,matched,,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.set,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.fdt,sub-mit061/eeg/sub-mit061_task-emotion_events.tsv,sub-mit061/beh/sub-mit061_task-Emotion_beh.tsv,7.1,5.58,4.9,3.0,5.0,2.36,{},,,
sub-mit061,7.0,7.0,3.mp4,3,3_7,221369.454078,236496.454105,885.4778163120001,945.98581642,60.50800010799992,250.0,1367.412,matched,,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.set,sub-mit061/eeg/sub-mit061_task-Emotion_eeg.fdt,sub-mit061/eeg/sub-mit061_task-emotion_events.tsv,sub-mit061/beh/sub-mit061_task-Emotion_beh.tsv,6.99,2.94,4.32,3.0,5.0,1.25,{},,,
