protocol,repeat,fold,task,partition,sample_id,subject,trial,split_group,label,valence,subject_relative_threshold,label_subject_relative,eligible_subject_relative
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-009,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-010,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-015,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-016,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-017,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-018,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-021,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-022,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-026,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-027,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,test,sub-mit003_trial-10_window-028,sub-mit003,10,sub-mit003_trial-10,low,1.0,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-001,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-002,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-003,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-004,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-005,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-006,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-007,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-008,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-009,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-010,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-011,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-012,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-013,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-014,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-015,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-016,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-019,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-020,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-021,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-022,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-024,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-025,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-026,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-027,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-028,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-01_window-029,sub-mit003,1,sub-mit003_trial-01,high,8.97,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-001,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-002,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-003,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-004,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-005,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-006,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-007,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-008,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-012,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-013,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-015,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-016,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-019,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-020,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-024,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-025,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-026,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-027,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-028,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-03_window-029,sub-mit003,3,sub-mit003_trial-03,high,7.01,4.42,high,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-002,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-003,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-004,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-005,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-006,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-007,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-008,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-009,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-010,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-011,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-012,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-013,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-014,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-015,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-016,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-017,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-018,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-019,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-021,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-022,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-023,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-024,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-025,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-026,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-027,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-04_window-028,sub-mit003,4,sub-mit003_trial-04,low,1.05,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-001,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-002,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-003,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-004,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-008,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-009,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-013,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-018,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-019,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-020,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-021,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-022,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-023,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-026,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-027,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-028,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-06_window-029,sub-mit003,6,sub-mit003_trial-06,low,4.42,4.42,ambiguous,False
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-001,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-002,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-008,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-010,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-014,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-016,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-017,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-018,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-019,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-020,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-021,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-023,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-024,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-025,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-026,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-027,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
subject_dependent_repeated_stratified_2fold,3,2,valence_binary_fixed5,train,sub-mit003_trial-09_window-028,sub-mit003,9,sub-mit003_trial-09,low,3.07,4.42,low,True
