sample_id,subject,cohort_role,trial,split_group,window_index,start_sample,stop_sample,fif_path,qc_status,valence_label,arousal_label,quadrant_label,sample_weight,start_seconds,end_seconds,samples,sampling_rate_hz,valence,arousal,eligible_valence_binary_fixed5,label_valence_binary_fixed5,eligible_arousal_binary_fixed5,label_arousal_binary_fixed5,eligible_quadrant_fixed5,label_quadrant_fixed5
sub-mit061_trial-02_window-006,sub-mit061,modeling_primary,2,sub-mit061_trial-02,6,2500,3500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,10.0,14.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-007,sub-mit061,modeling_primary,2,sub-mit061_trial-02,7,3000,4000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,12.0,16.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-008,sub-mit061,modeling_primary,2,sub-mit061_trial-02,8,3500,4500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,14.0,18.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-009,sub-mit061,modeling_primary,2,sub-mit061_trial-02,9,4000,5000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,16.0,20.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-010,sub-mit061,modeling_primary,2,sub-mit061_trial-02,10,4500,5500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,18.0,22.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-011,sub-mit061,modeling_primary,2,sub-mit061_trial-02,11,5000,6000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,20.0,24.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-012,sub-mit061,modeling_primary,2,sub-mit061_trial-02,12,5500,6500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,22.0,26.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-013,sub-mit061,modeling_primary,2,sub-mit061_trial-02,13,6000,7000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,24.0,28.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-014,sub-mit061,modeling_primary,2,sub-mit061_trial-02,14,6500,7500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,26.0,30.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-015,sub-mit061,modeling_primary,2,sub-mit061_trial-02,15,7000,8000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,28.0,32.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-016,sub-mit061,modeling_primary,2,sub-mit061_trial-02,16,7500,8500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,30.0,34.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-017,sub-mit061,modeling_primary,2,sub-mit061_trial-02,17,8000,9000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,32.0,36.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-018,sub-mit061,modeling_primary,2,sub-mit061_trial-02,18,8500,9500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,34.0,38.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-019,sub-mit061,modeling_primary,2,sub-mit061_trial-02,19,9000,10000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,36.0,40.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-020,sub-mit061,modeling_primary,2,sub-mit061_trial-02,20,9500,10500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,38.0,42.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-021,sub-mit061,modeling_primary,2,sub-mit061_trial-02,21,10000,11000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,40.0,44.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-022,sub-mit061,modeling_primary,2,sub-mit061_trial-02,22,10500,11500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,42.0,46.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-023,sub-mit061,modeling_primary,2,sub-mit061_trial-02,23,11000,12000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,44.0,48.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-024,sub-mit061,modeling_primary,2,sub-mit061_trial-02,24,11500,12500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,46.0,50.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-025,sub-mit061,modeling_primary,2,sub-mit061_trial-02,25,12000,13000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,48.0,52.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-026,sub-mit061,modeling_primary,2,sub-mit061_trial-02,26,12500,13500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,50.0,54.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-027,sub-mit061,modeling_primary,2,sub-mit061_trial-02,27,13000,14000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,52.0,56.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-028,sub-mit061,modeling_primary,2,sub-mit061_trial-02,28,13500,14500,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,54.0,58.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-02_window-029,sub-mit061,modeling_primary,2,sub-mit061_trial-02,29,14000,15000,data/processed/sub-mit061/trials/sub-mit061_trial-02_eeg.fif,pass,low,low,LVLA,0.037037037037037035,56.0,60.0,1000,250,3.17,2.94,True,low,True,low,True,LVLA
sub-mit061_trial-03_window-001,sub-mit061,modeling_primary,3,sub-mit061_trial-03,1,0,1000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,0.0,4.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-002,sub-mit061,modeling_primary,3,sub-mit061_trial-03,2,500,1500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,2.0,6.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-003,sub-mit061,modeling_primary,3,sub-mit061_trial-03,3,1000,2000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,4.0,8.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-004,sub-mit061,modeling_primary,3,sub-mit061_trial-03,4,1500,2500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,6.0,10.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-009,sub-mit061,modeling_primary,3,sub-mit061_trial-03,9,4000,5000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,16.0,20.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-010,sub-mit061,modeling_primary,3,sub-mit061_trial-03,10,4500,5500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,18.0,22.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-011,sub-mit061,modeling_primary,3,sub-mit061_trial-03,11,5000,6000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,20.0,24.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-012,sub-mit061,modeling_primary,3,sub-mit061_trial-03,12,5500,6500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,22.0,26.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-013,sub-mit061,modeling_primary,3,sub-mit061_trial-03,13,6000,7000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,24.0,28.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-019,sub-mit061,modeling_primary,3,sub-mit061_trial-03,19,9000,10000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,36.0,40.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-020,sub-mit061,modeling_primary,3,sub-mit061_trial-03,20,9500,10500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,38.0,42.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-021,sub-mit061,modeling_primary,3,sub-mit061_trial-03,21,10000,11000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,40.0,44.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-022,sub-mit061,modeling_primary,3,sub-mit061_trial-03,22,10500,11500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,42.0,46.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-023,sub-mit061,modeling_primary,3,sub-mit061_trial-03,23,11000,12000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,44.0,48.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-024,sub-mit061,modeling_primary,3,sub-mit061_trial-03,24,11500,12500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,46.0,50.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-025,sub-mit061,modeling_primary,3,sub-mit061_trial-03,25,12000,13000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,48.0,52.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-026,sub-mit061,modeling_primary,3,sub-mit061_trial-03,26,12500,13500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,50.0,54.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-027,sub-mit061,modeling_primary,3,sub-mit061_trial-03,27,13000,14000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,52.0,56.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-028,sub-mit061,modeling_primary,3,sub-mit061_trial-03,28,13500,14500,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,54.0,58.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-03_window-029,sub-mit061,modeling_primary,3,sub-mit061_trial-03,29,14000,15000,data/processed/sub-mit061/trials/sub-mit061_trial-03_eeg.fif,pass,high,high,HVHA,0.05,56.0,60.0,1000,250,6.95,7.7,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-001,sub-mit061,modeling_primary,4,sub-mit061_trial-04,1,0,1000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,0.0,4.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-002,sub-mit061,modeling_primary,4,sub-mit061_trial-04,2,500,1500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,2.0,6.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-003,sub-mit061,modeling_primary,4,sub-mit061_trial-04,3,1000,2000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,4.0,8.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-004,sub-mit061,modeling_primary,4,sub-mit061_trial-04,4,1500,2500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,6.0,10.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-008,sub-mit061,modeling_primary,4,sub-mit061_trial-04,8,3500,4500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,14.0,18.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-009,sub-mit061,modeling_primary,4,sub-mit061_trial-04,9,4000,5000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,16.0,20.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-010,sub-mit061,modeling_primary,4,sub-mit061_trial-04,10,4500,5500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,18.0,22.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-012,sub-mit061,modeling_primary,4,sub-mit061_trial-04,12,5500,6500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,22.0,26.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-013,sub-mit061,modeling_primary,4,sub-mit061_trial-04,13,6000,7000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,24.0,28.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-014,sub-mit061,modeling_primary,4,sub-mit061_trial-04,14,6500,7500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,26.0,30.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-015,sub-mit061,modeling_primary,4,sub-mit061_trial-04,15,7000,8000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,28.0,32.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-016,sub-mit061,modeling_primary,4,sub-mit061_trial-04,16,7500,8500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,30.0,34.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-017,sub-mit061,modeling_primary,4,sub-mit061_trial-04,17,8000,9000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,32.0,36.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-018,sub-mit061,modeling_primary,4,sub-mit061_trial-04,18,8500,9500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,34.0,38.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-019,sub-mit061,modeling_primary,4,sub-mit061_trial-04,19,9000,10000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,36.0,40.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-020,sub-mit061,modeling_primary,4,sub-mit061_trial-04,20,9500,10500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,38.0,42.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-021,sub-mit061,modeling_primary,4,sub-mit061_trial-04,21,10000,11000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,40.0,44.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-022,sub-mit061,modeling_primary,4,sub-mit061_trial-04,22,10500,11500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,42.0,46.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-023,sub-mit061,modeling_primary,4,sub-mit061_trial-04,23,11000,12000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,44.0,48.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-024,sub-mit061,modeling_primary,4,sub-mit061_trial-04,24,11500,12500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,46.0,50.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-025,sub-mit061,modeling_primary,4,sub-mit061_trial-04,25,12000,13000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,48.0,52.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-026,sub-mit061,modeling_primary,4,sub-mit061_trial-04,26,12500,13500,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,50.0,54.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-04_window-029,sub-mit061,modeling_primary,4,sub-mit061_trial-04,29,14000,15000,data/processed/sub-mit061/trials/sub-mit061_trial-04_eeg.fif,pass,high,high,HVHA,0.043478260869565216,56.0,60.0,1000,250,7.01,7.16,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-009,sub-mit061,modeling_primary,5,sub-mit061_trial-05,9,4000,5000,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,16.0,20.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-012,sub-mit061,modeling_primary,5,sub-mit061_trial-05,12,5500,6500,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,22.0,26.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-017,sub-mit061,modeling_primary,5,sub-mit061_trial-05,17,8000,9000,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,32.0,36.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-018,sub-mit061,modeling_primary,5,sub-mit061_trial-05,18,8500,9500,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,34.0,38.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-019,sub-mit061,modeling_primary,5,sub-mit061_trial-05,19,9000,10000,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,36.0,40.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-020,sub-mit061,modeling_primary,5,sub-mit061_trial-05,20,9500,10500,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,38.0,42.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-021,sub-mit061,modeling_primary,5,sub-mit061_trial-05,21,10000,11000,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,40.0,44.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-022,sub-mit061,modeling_primary,5,sub-mit061_trial-05,22,10500,11500,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,42.0,46.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-023,sub-mit061,modeling_primary,5,sub-mit061_trial-05,23,11000,12000,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,44.0,48.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-024,sub-mit061,modeling_primary,5,sub-mit061_trial-05,24,11500,12500,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,46.0,50.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-025,sub-mit061,modeling_primary,5,sub-mit061_trial-05,25,12000,13000,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,48.0,52.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-026,sub-mit061,modeling_primary,5,sub-mit061_trial-05,26,12500,13500,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,50.0,54.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-027,sub-mit061,modeling_primary,5,sub-mit061_trial-05,27,13000,14000,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,52.0,56.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-028,sub-mit061,modeling_primary,5,sub-mit061_trial-05,28,13500,14500,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,54.0,58.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-05_window-029,sub-mit061,modeling_primary,5,sub-mit061_trial-05,29,14000,15000,data/processed/sub-mit061/trials/sub-mit061_trial-05_eeg.fif,pass,high,high,HVHA,0.06666666666666667,56.0,60.0,1000,250,6.95,6.49,True,high,True,high,True,HVHA
sub-mit061_trial-06_window-001,sub-mit061,modeling_primary,6,sub-mit061_trial-06,1,0,1000,data/processed/sub-mit061/trials/sub-mit061_trial-06_eeg.fif,pass,high,high,HVHA,0.05555555555555555,0.0,4.0,1000,250,7.1,5.58,True,high,True,high,True,HVHA
sub-mit061_trial-06_window-002,sub-mit061,modeling_primary,6,sub-mit061_trial-06,2,500,1500,data/processed/sub-mit061/trials/sub-mit061_trial-06_eeg.fif,pass,high,high,HVHA,0.05555555555555555,2.0,6.0,1000,250,7.1,5.58,True,high,True,high,True,HVHA
